keyword,title,url,snippet,final_score,sentiment_score
"bitcoin","Accelerating Biocontrol Authorization is Essential for Sustainable Agriculture in Europe - Euractiv","https://www.euractiv.com/opinion/accelerating-biocontrol-authorization-is-essential-for-sustainable-agriculture-in-europe/","# Accelerating Biocontrol Authorization is Essential for Sustainable Agriculture in Europe. The planned simplification package communicated in the European Commissions Vision for Agriculture is a legislative proposal planned for the end of 2025 to accelerate biocontrol authorization, promising a regulatory framework that truly supports Europe’s transition to sustainable agriculture. Allowing Member States to grant provisional authorizations for new innovative biocontrol active substances would speed responsible market access without compromising safety. Today more than half of Member State resources is spent on re-registration, which for biocontrol rarely results in a change in the risk assessment, but takes 4-5 years of time and resources that could be spent on evaluating applications for new innovations in biocontrol. The simplification package has the potential to transform Europe’s biocontrol landscape—boosting innovation, accelerating access, and ensuring that regulatory rigor is matched by regulatory efficiency. Europe has a rare opportunity to make biocontrol a true cornerstone of sustainable agriculture.",30.8,0.3
"bitcoin","AI regulation globally: four approaches shaping the regulatory landscape: By Sam Green - Finextra Research","https://www.finextra.com/blogposting/30427/ai-regulation-globally-four-approaches-shaping-the-regulatory-landscape","It allows domain-expert regulators to oversee the use of AI in their respective sectors, avoids the burdens that the EU AI Act’s approach imposes on regulated entities, and minimises the risk of rapidly becoming outdated as the technology evolves. *   **Utah**: The Artificial Intelligence Policy Act (SB149), in force since May 2024, requires transparency when generative AI is used in consumer-facing interactions, particularly in regulated or high-risk contexts. Instead, it has developed a supervisory-led approach, most notably through proposals by theMonetary Authority of Singapore (MAS)for AI risk management guidelines for financial institutions. Unlike the EU AI Act’s predefined risk categories, MAS is proposing a dynamic, context-sensitive approach, assessing AI risk based on impact, complexity, and the degree to which systems are embedded in critical business workflows. The EU has anchored oversight in statute and ex ante risk classification; the UK has prioritised sector-led flexibility; the US is evolving through fragmented, state-driven intervention; and Singapore is advancing a supervisory model centred on continuous risk assessment and governance capability - leaving firms to translate fundamentally different regulatory models into operational practice.",20.8,0
"bitcoin","Zodia Custody Secures MiCA Licence to Unlock EU-Wide Digital Asset Services - The Fintech Times","https://thefintechtimes.com/zodia-custody-secures-mica-licence-to-unlock-eu-wide-digital-asset-services/","Zodia Custody Secures MiCA Licence to Unlock EU-Wide Digital Asset Services. # Zodia Custody Secures MiCA Licence to Unlock EU-Wide Digital Asset Services. #### ***Zodia Custody**, the institution-first digital asset custodian backed by S**tandard Chartered**, has been granted a Markets in Crypto Assets (MiCA) licence by Luxembourg’s **Commission de Surveillance du Secteur Financier (CSSF)**. **Sophie Bowler**, chief risk and compliance officer at Zodia Custody, commented on the achievement: “Regulatory authorisation from the CSSF is a milestone accomplishment for Zodia Custody Europe, and proves our commitment to offering our institutional clients licensed and authorised digital assets custody services. Ami Nagata, managing director, Luxembourg at Zodia Custody Europe, added: “Gaining authorisation from the CSSF further underscores Zodia Custody’s commitment to regulatory compliance in all markets where we operate. By securing fully regulated status in the EU, Zodia Custody continues to solidify its proposition as a safe harbour for institutions looking to enter the digital asset space, offering settlement and custody solutions that mirror the standards of traditional finance. ##### Zodia Custody Secures MiCA Licence to Unlock EU-Wide Digital Asset Services.",65.8,0.5
"bitcoin","Bitcoin Mining Powerhouse: Bitdeer Mines 144.1 BTC in a Single Week - Bitget","https://www.bitget.com/amp/news/detail/12560605118781","Bitcoin Mining Powerhouse: Bitdeer Mines 144.1 BTC in a Single Week. # Bitcoin Mining Powerhouse: Bitdeer Mines 144.1 BTC in a Single Week. In a powerful display of operational strength, Bitcoin mining firm Bitdeer has just reported a significant weekly haul. ## What Do Bitdeer’s Latest Bitcoin Mining Numbers Reveal? Therefore, selling a large portion of their mined Bitcoin is often necessary to fund ongoing operations and expansion. ## Why Is Selling Mined Bitcoin So Common? Bitdeer’s weekly report acts as a microcosm of the entire **Bitcoin mining** sector. Bitdeer mined 144.1 Bitcoin during the reported week. **Why did Bitdeer sell most of the Bitcoin it mined?**. Bitcoin cloud mining allows individuals or companies to participate in mining by renting hashing power from a provider like Bitdeer, without needing to buy and maintain their own physical mining hardware. Did this breakdown of Bitdeer’s **Bitcoin mining** activity help you understand the industry better?",50.8,0.1
"bitcoin","SEC flags Bitcoin miner hosting services as subject to securities laws - TradingView — Track All Markets","https://www.tradingview.com/news/cointelegraph:4956abec8094b:0-sec-flags-bitcoin-miner-hosting-services-as-subject-to-securities-laws/","The SEC sued the Bitcoin (BTC) mining company VBit and its founder, Danh Vo, in a Delaware federal court on Wednesday, accusing them of fraud and misappropriating around $48 million in investor funds between 2018 and 2022 by selling a greater number of hosting agreements than there were mining rigs. The SEC claimed that Vo’s Bitcoin mining hosting operation fell far short of standard industry practices, with investors unable to track their rigs, and the company retaining full operational control. VBit also directed hashrate into a mining pool under its control, which appeared to be a defining factor in the SEC’s classification of VBit’s hosted Bitcoin mining agreement as a security. **SEC’s view shouldn’t impact hosted Bitcoin mining industry**. The SEC’s view that hosted Bitcoin mining can constitute a security is one of the most notable classifications under the Trump administration, which has positioned the SEC to be more supportive of the industry.",75.8,-0.4
"bitcoin","EverValue Coin (EVA) consolidates an economic model with growing Bitcoin backing - markets.businessinsider.com","https://markets.businessinsider.com/news/stocks/evervalue-coin-eva-consolidates-an-economic-model-with-growing-bitcoin-backing-1035659749","In this context, EverValue Coin (EVA) has stood out over the past year by developing an economic model supported by Bitcoin mining and on-chain transparency. EVA is a token built on the Arbitrum network, whose structural value is backed by Bitcoin deposited in an immutable and audited smart contract known as the Burn Vault. Over the past twelve months, the project expanded its mining operations, strengthened its Bitcoin backing, and increased its presence across exchanges, events, and institutional initiatives. The vault receives recurring Bitcoin inflows generated by the project’s own mining operations, which are converted into wBTC and deposited directly into the smart contract in a public and verifiable manner — on a daily basis. In response, EverValue is preparing a new backing vault that will allow tokens to be redeemed at a price much closer to market value — increasing daily in parallel with the core Burn Vault, its original version. The project is supported by real-world infrastructure, including Bitcoin mining operations, and utilizes smart contracts to manage backing, supply mechanics, and liquidity in a verifiable manner.",70.28,0.2
"bitcoin","LM Funding America Adds 35 PH/s with Energization of First Oklahoma Immersion Unit - GlobeNewswire","https://www.globenewswire.com/news-release/2025/12/18/3207635/0/en/LM-Funding-America-Adds-35-PH-s-with-Energization-of-First-Oklahoma-Immersion-Unit.html","(NASDAQ: LMFA) (“LM Funding” or the “Company”), a Bitcoin treasury and mining company, today announced that the first BC40 Elite immersion cooled Foghashing unit at its Oklahoma site has been successfully energized. (Nasdaq: LMFA), operates as a Bitcoin treasury and mining company. These risks and uncertainties include, without limitation, the risks of operating in the cryptocurrency mining business, our limited operating history in the cryptocurrency mining business and our ability to grow that business, the capacity of our Bitcoin mining machines and our related ability to purchase power at reasonable prices, our ability to identify and acquire additional mining sites, the ability to finance our site acquisitions and cryptocurrency mining operations, our ability to acquire new accounts in our specialty finance business at appropriate prices, changes in governmental regulations that affect our ability to collect sufficient amounts on defaulted consumer receivables, changes in the credit or capital markets, changes in interest rates, and negative press regarding the debt collection industry. Bitcoin   Bitcoin Mining   Treasury   Immersion   FogHash   Oklahoma   Power Supplier   Bitmain. - Bitcoin treasury as of November 30, 2025 valued at $27.5 million or $2.25 per share1 TAMPA, Fla., Dec. 04, 2025 (GLOBE NEWSWIRE) -- LM Funding America, Inc.",55.8,0.1
"rare earth","Korean proxy fight threatens to derail Trump’s big zinc bet - Mining.com","https://www.mining.com/web/korean-proxy-fight-threatens-to-derail-trumps-big-zinc-bet/","# Korean proxy fight threatens to derail Trump’s big zinc bet

Bloomberg News | December 19, 2025 | 12:54 pm  Critical Minerals Asia USA Zinc [...] Copper $ 5.4915 / lb  1.18%

Go to MDC Markets [...] “You win some, you lose some,” in dealmaking, Harrell said. “But that’s not how the US government usually works. It is very risk-averse and tries not to put itself into a messy situation.”

No comments found.

#### Antofagasta agrees zero copper processing charges for 2026 with Chinese smelter

The deal compares to charges of $21.25 a ton and 2.125 cents per lb for 2025 agreed last December.",38,-0.1
"rare earth","Copper price nears $12,000 as base metals stage broad rally - Mining.com","https://www.mining.com/web/copper-nears-12000-a-ton-as-base-metals-stage-broad-rally/","# Copper price nears $12,000 as base metals stage broad rally [...] Copper $ 5.51 / lb  1.52%

Go to MDC Markets [...] Nickel on the LME closed 1.1% higher at $14,803 a ton as of 5:51 p.m. local time. Copper settled 0.9% higher at $11,881.50 a ton and aluminum closed up 1% at $2,945 a ton.

No comments found.

#### BHP puts Anglo in ‘rearview mirror’ as CEO eyes Canada copper",48,0.1
"rare earth","Govt. Approves INR 7,280 Crore Scheme to Promote Sintered Rare Earth Magnet Manufacturing - Energetica India Magazine","https://energetica-india.net/news/govt-approves-inr-7280-crore-scheme-to-promote-sintered-rare-earth-magnet-manufacturing","Approves INR 7,280 Crore Scheme to Promote Sintered Rare Earth Magnet Manufacturing. Approves INR 7,280 Crore Scheme to Promote Sintered Rare Earth Magnet Manufacturing. Government has approved INR 7,280 crore scheme to boost domestic manufacturing of sintered rare earth permanent magnets and strengthen India’s industrial and strategic supply chains. The Government has sanctioned a INR 7,280 crore scheme to develop a domestic manufacturing ecosystem for NdFeB (neodymium-iron-boron) rare earth permanent magnets (REPM) in India. The scheme aims to create a fully integrated value chain in India, from rare earth oxide (NdPr oxide) to metals, alloys, and finished magnets, to reduce dependence on imports and strengthen the country’s strategic and industrial capacities. IREL has a production capacity of 400 MTPA of NdPr oxide, sufficient to support about 1,200 MTPA of integrated NdFeB magnet production, and holds an additional stock of 500 metric tons of NdPr oxide, allowing India to support approximately 1,500 MTPA of REPM production. Rare earth magnets manufacturing India.",70.8,0.4
"rare earth","Rare Earth Permanent Magnets Manufacturing Incentive Scheme Announced by Ministry of Heavy Industries to Boost - CNBC TV18","https://www.cnbctv18.com/economy/centre-notifies-rs-7280-crore-scheme-to-boost-domestic-rare-earth-magnets-production-ws-l-19793166.htm","HomeEconomy NewsCentre notifies ₹7,280 crore scheme to boost domestic rare earth magnets production. # Centre notifies ₹7,280 crore scheme to boost domestic rare earth magnets production. ## India launches a ₹7,280 crore scheme to boost NdFeB magnet production, offering incentives and subsidies, with IREL supplying NdPr oxide for key sectors. The Ministry of Heavy Industries has notified a new ₹7,280 crore incentive scheme to promote domestic manufacturing of rare earth permanent magnets, a critical input for electric vehicles, wind turbines, electronics and defence equipment, as India looks to reduce its dependence on imports. Under the scheme, manufacturers of sintered NdFeB (neodymium-iron-boron) magnets will be eligible for sales-linked incentives up to ₹2,150 per kg. To qualify, companies will need to make a minimum investment of ₹300 crore to ₹600 crore, based on the capacity they plan to build. * 600 MTPA capacity: Minimum net worth of ₹180 crore. * 700 - 800 MTPA capacity: Minimum net worth of ₹245 crore.",70.8,0.3
"rare earth","Centre notifies rare earth magnet scheme - financialexpress.com","https://www.financialexpress.com/business/industry-centre-notifies-rare-earth-magnet-schemenbsp-4079137/","The scheme targets the creation of a domestic manufacturing capacity of 6,000 metric tonnes per annum (MTPA) of sintered Neodymium-Iron-Boron (NdFeB) magnets, a key input for sectors such as electronics, electric vehicles, aerospace and renewable energy. Manufacturers will be eligible for a sales-linked incentive capped at 40 per cent of their net sales turnover, along with a capital subsidy covering 15 per cent of eligible investments. Sales-linked incentives will be disbursed only after the commissioning of manufacturing capacity and will be capped in the range of ₹645 crore to ₹1,290 crore. The minimum expenditure towards eligible investment under the scheme has been set between ₹300 crore and ₹600 crore. A bidder applying for 600 TPA capacity must have a minimum net worth of ₹180 crore. For capacities of 700-800 TPA, the minimum net worth requirement is ₹245 crore, while bidders seeking 900-1,000 TPA capacity must have a net worth of at least ₹310 crore. For applications covering 1,100-1,200 TPA capacity, the minimum net worth requirement is ₹375 crore.",75.8,0.25
"rare earth","Best Rare Earth Stocks to Buy Now December 2025 - Zacks Investment Research","https://www.zacks.com/featured-articles/321/best-rare-earth-stocks","As global demand for clean energy and advanced electronics accelerates, rare earths stocks — companies mining or processing these crucial minerals — offer exposure to a fast-growing, strategically vital sector often overlooked by the mainstream market. Below, we spotlight some of the best rare earth stocks to consider now, based on Zacks Rank, Style Scores and underlying fundamentals:. Selections for Best Rare Earth Stocks are based on the current top ranking stocks based on Zacks Indicator Score and other Zacks style scores. “Rare earth” stocks refer to companies involved in the extraction, processing, refining, recycling or production of rare earth elements (REEs) — a group of around 17 metallic elements (like neodymium, praseodymium, dysprosium, terbium) that play pivotal roles in modern technologies such as electric vehicles, wind turbines, high-end magnets, defense applications and electronics. * Environmental / sustainability impact: supporting the clean-tech transition (e.g., wind turbines, EV motors rely on rare earth magnets), domestic supply chain de-risking, recycling of materials.",65.8,0.4
"rare earth","Rare earth element technologies developed at Mines licensed by Australian mining company - Mines Newsroom","https://www.minesnewsroom.com/news/rare-earth-element-technologies-developed-mines-licensed-australian-mining-company","Colorado School of Mines has entered an exclusive worldwide licensing agreement with Australian-headquartered mining company Bayan Mining and Minerals Limited and its U.S. subsidiary for a suite of four patented rare earth element processing technologies. The licensed technologies, developed by researchers in the Kroll Institute for Extractive Metallurgy (KIEM) at Mines, target higher rare earth element recovery and lower processing costs from bastnaesite-dominant ores, a valuable source of light rare earth elements (LREE) like cerium, lanthanum, neodymium and praseodymium, as well as less studied minerals like ancylite. Bayan is seeking to secure a strategic position at the forefront of rare earth processing innovation within the U.S., and this exclusive license agreement provides full rights to deploy, enhance and sub-license the Mines-developed technologies worldwide. “Mid-stream processing is the critical bridge between mining and manufacturing, where value is created and innovations in efficiency, cost reduction and environmental performance determine whether critical minerals can reliably support modern technologies and national priorities.”. Bayan Mining and Minerals Ltd operates in the mining industry, focusing on critical minerals, particularly rare earth elements (REE).",70.8,0.3
"rare earth","Neotech de-risks Hecla-Kilmer’s rare earth system - Mining.com.au","https://mining.com.au/neotech-de-risks-hecla-kilmers-rare-earth-system/","* Neotech de-risks Hecla-Kilmer’s rare earth system. # Neotech de-risks Hecla-Kilmer’s rare earth system. Neotech Metals (CSE:NTMC) has received results from a comprehensive and independent mineralogical study on the Hecla-Kilmer Project in Canada, confirming up to 98% of total rare earth elements (TREEs) occur in apatite. The study, completed by SGS Lakefield, establishes Hecla-Kilmer as a fundamentally distinct rare earth system. Apatite occurs extensively across the sampled intervals and serves as the primary carrier of rare earths – an uncommon mineralisation style globally. CEO Reagan Glazier says Hecla-Kilmer continues to distinguish itself from every comparable rare earth system the company has studied. Neotech Metals is a mineral explorer focused on discovering and developing primarily rare earths in Canada. Now based in London as Mining.com.au’s Europe Correspondent, Aaliyah brings nearly three years of dedicated reporting in the mining news sector. We use cookies to ensure that we give you the best experience on our website.",68,0.3
"rare earth","Nigeria’s Rare Earth Breakthrough: Will Refinery Anchor a New African Supply Chain? - Rare Earth Exchanges","https://rareearthexchanges.com/news/nigerias-rare-earth-breakthrough-will-refinery-anchor-a-new-african-supply-chain/","*Nigeria’s announcement of a $400 million rare earth and critical minerals processing plant in Nasarawa State (opens in a new tab) has ignited headlines and hopes. As reported via ADBN TV (opens in a new tab) last month, Nigeria’s Nasarawa State indeed broke ground on the $400 million rare earth and critical metals processing plant, marking what state officials describe as the country’s first major rare-metal processing facility. It is spearheading Nigeria’s $400 million rare earth and critical metals processing plant in Nasarawa State, and it has been lauded by government officials as a patriotic, locally-led investment. There is no evidence of Chinese financial or technical involvement in Hasetins Commodities or its $400 million rare earth and critical metals processing plant in Nasarawa State, based on all publicly available disclosures. If paired with modern governance, transparent project execution, and credible technical partners, this legacy position positions Nigeria to translate refining know-how into rare earth processing capability, accelerating its entry into the global critical minerals value chain rather than starting from zero.",70.8,0.3
"rare earth","ABx confirms rare earth heap leach potential - Mining.com.au","https://mining.com.au/abx-confirms-rare-earth-heap-leach-potential/","* ABx confirms rare earth heap leach potential. # ABx confirms rare earth heap leach potential. ABx Group (ASX:ABX) has reported preliminary results from two rare earth column leach tests conducted by the Australian Nuclear Science and Technology Organisation (ANSTO) on 26kg bulk samples. Following 17 days of testing, the first column test achieved 81% rare earths extraction, including 76% dysprosium and 79% terbium. Previous results from short-duration leaching tests of bulk samples from Deep Leads consistently achieved 65-75% extraction. The full column leach tests will be complete before the end of December and unloaded in early January, with the remaining solutions to be analysed for final rare earth recoveries, impurity levels, and to assess leaching kinetics. ABx Group is focused on delivering rare earths, bauxite, and industrial chemicals essential for a clean energy transition. Amy Rotman is a mining-focused editor and content strategist with extensive experience across industry media and investor engagement.",68,0.2
"rare earth","Lynas Rare Earths (ASX:LYC) Stock: Latest News, Analyst Forecasts, and Key Catalysts as of 20 December 2025 - ts2.tech","https://ts2.tech/en/lynas-rare-earths-asxlyc-stock-latest-news-analyst-forecasts-and-key-catalysts-as-of-20-december-2025/","# Lynas Rare Earths (ASX:LYC) Stock: Latest News, Analyst Forecasts, and Key Catalysts as of 20 December 2025. **SYDNEY/PERTH — 20 December 2025** — Lynas Rare Earths Limited (ASX:LYC) has spent 2025 doing what rare-earth stocks do best: swinging between *geopolitical darling* and *execution-risk stress test*. In an ASX announcement dated **25 November 2025**, Lynas reported **significant power supply disruptions** affecting the **Kalgoorlie Rare Earths Processing Facility**, noting that outage frequency and duration in November led to **significant lost production** of mixed rare earth carbonate (MREC). **Bottom line:** Lynas Rare Earths stock is being pulled between *structural* bullish forces (strategic non-China supply, heavy rare earth expansion, projected FY26 rebound) and *tactical* bearish ones (power disruptions, near-term production risk, and shifting signals from China). 2. Lynas Rare Earths (ASX:LYC) Stock: Latest News, Analyst Forecasts, and Key Catalysts as of 20 December 2025.",65.8,-0.2
"rare earth","How Japan built a rare earth supply chain without China - The Straits Times","https://www.straitstimes.com/business/how-japan-built-a-rare-earth-supply-chain-without-china","# How Japan built a rare earth supply chain without China. Sign up now: Get ST's newsletters delivered to your inbox. Australian mining company Lynas’ facility in Kuantan, Malaysia, is one of the few large-scale rare earth separation plants operating outside China. * After China's 2010 rare earth embargo, Japan invested over $1 billion to diversify its supply chain away from China and reduce its vulnerability. * Japan supported Lynas, an Australian miner, with loans and equity, establishing a non-Chinese rare earth supply chain from Australia to Malaysia to Japan. * Despite bolstering supply chain resilience, with China now accounting for 60-70% of imports, Japan seeks international cooperation to reduce costs and dependency. Published Dec 14, 2025, 11:00 AM. Updated Dec 14, 2025, 11:37 AM. Tokyo has since quietly stitched together a supply chain that is considerably less dependent on China. Get unlimited access to exclusive stories and incisive insights from the ST newsroom.",70.8,0.2
"rare earth","U.S.-Australia Mining Deal: One Small Step Toward Weakening China’s Chokehold on Critical Minerals - Supply Chain Brain","https://www.supplychainbrain.com/articles/42989-us-australia-mining-deal-one-small-step-toward-weakening-chinas-chokehold-on-critical-minerals","Home » U.S.-Australia Mining Deal: One Small Step Toward Weakening China’s Chokehold on Critical Minerals. # U.S.-Australia Mining Deal: One Small Step Toward Weakening China’s Chokehold on Critical Minerals. With that caveat in mind, the U.S. in October announced the “framework” of a deal to purchase rare earths and other critical minerals from mines in Australia. “I think taking away that arrow in the quiver of China to manipulate pricing is an absolute crucial first step in Australia and the West being able to develop critical minerals projects to meet our supply chain demands.”. Althaus says non-Chinese mining companies are facing high volatility in pricing for materials such as lithium, tungsten and rare earths — all areas where the Chinese “have such strong control over supply chains that they’re able to dump materials on the market.” China can take such actions just as projects are about to enter the development phase, he notes, forcing shutdowns and wasting early-stage expenditures.",70.8,0.25
