keyword,title,url,snippet,final_score,sentiment_score
tesla,"Roborock Q7 Max+ With 9 Weeks Self-Empty Crashes to Record Low, Cyber Monday Goes Zero Profit for Final Clearance - Kotaku",https://kotaku.com/roborock-q7-max-with-9-weeks-self-empty-crashes-to-record-low-cyber-monday-goes-zero-profit-for-final-clearance-2000648933,"",42.5,0.7
tesla,"Autonomous & Self Driving Vehicle News: Pony.ai, Zoox and Tesla - AUTO Connected Car News",https://www.autoconnectedcar.com/2025/11/autonomous-self-driving-vehicle-news-pony-ai-zoox-and-tesla/,"",54.17,0.2
tesla,"UK CAA Approves National Test Site for Uncrewed & Autonomous Air Systems - Unmanned Systems Technology",https://www.unmannedsystemstechnology.com/2025/12/uk-caa-approves-national-test-site-for-uncrewed-autonomous-air-systems/,"",54.17,0.6
tesla,"Navigation Resilience, UAS Acceleration, & Edge Computing Top UST Reads in November - Unmanned Systems Technology",https://www.unmannedsystemstechnology.com/2025/12/navigation-resilience-uas-acceleration-edge-computing-top-ust-reads-in-november/,"",54.17,0.6
tesla,"From Washington: Is Congress Capable of Regulating AI? - FOX News Radio",https://radio.foxnews.com/2025/11/30/from-washington-is-congress-capable-of-regulating-ai/,"",60,-0.1
tesla,"Deutsche Telekom and Schwarz Group to build AI data centre, German newspaper reports - TradingView",https://www.tradingview.com/news/reuters.com,2025:newsml_L1N3X605X:0-deutsche-telekom-and-schwarz-group-to-build-ai-data-centre-german-newspaper-reports/,"",65.83,0.2
tesla,"Manufacturing PMI slows to 56.6 in November; Export demand weakens, Job creation at 21-month low - financialexpress.com",https://www.financialexpress.com/policy/economy-manufacturing-pmi-slows-to-56-6-in-november-export-demand-weakens-job-creation-at-21-month-low-4061422/lite/,"",54.17,-0.3
tesla,"Latest cheese recalls gets FDA’s most serious warning - TheStreet",https://www.thestreet.com/retail/latest-cheese-recalls-gets-fdas-most-serious-warning,"",71.67,-0.7
tesla,"Why You May Be Losing Your Sense of Taste - Consumer Reports",https://www.consumerreports.org/health/health-wellness/why-you-may-be-losing-your-sense-of-taste-a1158969231/,"",13.33,0
tesla,"E-Bikes Are Surging in Popularity. What Will It Take to Rein Them in? - The New York Times",https://www.nytimes.com/2025/11/30/magazine/e-bikes-accidents-safety-legislation-california.html,"",65.83,-0.7
tesla,"UK Autumn Budget: EV mileage tax prompts fleet cost concerns - Motor Finance Online",https://www.motorfinanceonline.com/news/uk-autumn-budget-ev-mileage-tax-prompts-fleet-cost-concerns/,"",77.5,-0.7
bitcoin,"Crypto's Most Trusted Stablecoin Given Lowest Possible ‘Weak’ Rating By Major TradFi Agency - Gizmodo",https://gizmodo.com/tether-usdt-sandp-downgrade-2000693464,"",60,-0.4
bitcoin,"Bitcoin Plunges to Below $88,000 in Risk-Off Start to December - Bloomberg.com",https://www.bloomberg.com/news/articles/2025-12-01/bitcoin-btc-slides-to-below-88-000-in-risk-off-start-to-december,"",42.5,-0.7
bitcoin,"Where will leading cryptocurrency Bitcoin be in 5 years? - USA Today",https://www.usatoday.com/story/money/2025/11/30/where-will-cryptocurrency-bitcoin-be-in-5-years/87537679007/,"",42.5,0.7
bitcoin,"Bitcoin Bear Market Confirmed, Ether Sees Death Cross - CoinDesk",https://www.coindesk.com/markets/2025/12/01/bitcoin-s-monthly-macd-flashes-red-echoes-of-past-bear-markets,"",48.33,-0.8
bitcoin,"Bitcoin, Ethereum fall sharply as crypto sell-off resumes - CNBC",https://www.cnbc.com/2025/12/01/bitcoin-ethereum-fall-sharply-as-crypto-sell-off-resumes-.html,"",42.5,-0.7
bitcoin,"New Saudi Discovery Reveals 11 Million Tonnes of Copper, Zinc, Gold, and Silver - Bitcoin.com News",https://news.bitcoin.com/new-saudi-discovery-reveals-11-million-tonnes-of-copper-zinc-gold-and-silver/,"",48.33,0.5
bitcoin,"Bitcoin Price Forecast 2026: Will BTC Crash to $50k or Rocket Toward $300k? - ts2.tech",https://ts2.tech/en/bitcoin-price-forecast-2026-will-btc-crash-to-50k-or-rocket-toward-300k/,"",54.17,0
bitcoin,"PIGGED•BY•PIGGY ($PIGGY) Price Today, News & Live Chart | Forbes Crypto Market Data - Forbes",https://www.forbes.com/digital-assets/assets/pigged-by-piggy-pbp-2/,"",25,0
bitcoin,"SEC’s Hester Peirce Defends Self-Custody as Bitcoin Holders Shift to ETFs - Cointribune",https://www.cointribune.com/en/sec-leaders-back-crypto-self-custody-as-etf-adoption-reshapes-bitcoin-ownership/,"",71.67,-0.2
bitcoin,"Asia Morning Briefing: BOJ Rate-Hike Bets Trigger Asia Selloff and Bitcoin Slide - CoinDesk",https://www.coindesk.com/markets/2025/12/01/asia-morning-briefing-boj-rate-hike-bets-trigger-asia-selloff-and-bitcoin-slide,"",60,-0.7
bitcoin,"DCR Mining provides global cryptocurrency investors with a one-click cloud mining service, enabling them to earn daily passive income - Latest news from Azerbaijan",https://news.az/news/dcr-mining-provides-global-cryptocurrency-investors-with-a-one-click-cloud-mining-service-enabling-them-to-earn-daily-passive-income,"",48.33,0.9
bitcoin,"Market News: El Salvador Gets First Self-Custody USDT Visa Card - Live Bitcoin News",https://www.livebitcoinnews.com/market-news-el-salvador-gets-first-self-custody-usdt-visa-card/,"",54.17,0.6
