keyword,title,url,snippet,final_score,sentiment_score
"bitcoin","BitFuFu Inc. Recognized as One of the World Future Awards' TOP 100 Next Generation Companies for 2025 - Quiver Quantitative","https://www.quiverquant.com/news/BitFuFu+Inc.+Recognized+as+One+of+the+World+Future+Awards%27+TOP+100+Next+Generation+Companies+for+2025","BitFuFu Inc., a leading Bitcoin mining company, has been recognized as one of the World Future Awards’ TOP 100 Next Generation Companies of 2025 for its innovative contributions to the industry. * BitFuFu has been recognized as one of the World Future Awards’ TOP 100 Next Generation Companies of 2025, showcasing its excellence in innovation and positive impact in the Bitcoin mining sector. * BitFuFu's innovative technologies, including the patented Aladdin system, position the company at the forefront of sustainable and efficient Bitcoin mining practices. (“BitFuFu” or the “Company”) (Nasdaq: FUFU), a world-leading Bitcoin miner and mining services innovator, has been named one of the World Future Awards’  TOP 100 Next Generation Companies of 2025  , a global honor recognizing organizations shaping the future through excellence, innovation, and positive impact. BitFuFu will continue scaling its global digital infrastructure footprint while advancing next-generation mining technologies, sustainable energy deployment, and financial innovations that link Bitcoin mining with global capital markets.",55.8,0.4
"bitcoin","Bitcoin mining company Cango's total BTC holdings surpass 7,100, with 131 mined this week - bitget.com","https://www.bitget.com/amp/news/detail/12560605109880","Bitcoin mining company Cango's total BTC holdings surpass 7,100, with 131 mined this week. # Bitcoin mining company Cango's total BTC holdings surpass 7,100, with 131 mined this week. Foresight News reported that the US-listed Bitcoin mining company Cango posted on the X platform that it mined 131 BTC this week. As of now, its total Bitcoin holdings have exceeded 7,100, currently reaching 7,164.2 BTC, with a current hash rate of 50 EH/s. PoolX: Earn new token airdrops. Data: A newly created address withdrew 1,614 ETH from CEX about 3 hours ago, worth approximately $5.03 million. Data: 38.02 WBTC transferred from Julian Tanner, worth approximately $3.4254 million. Current mainstream CEX and DEX funding rates indicate the market remains broadly bearish. Data: A newly created address withdrew 1,614 ETH from CEX about 3 hours ago, worth approximately $5.03 million.2. Data: 38.02 WBTC transferred from Julian Tanner, worth approximately $3.4254 million. A welcome pack worth 6200 USDT for new users!",50.8,0.1
"bitcoin","Philly man's bitcoin mining scheme allegedly defrauded investors of $48.5 million, SEC says - PhillyVoice","https://www.phillyvoice.com/bitcoin-mining-scam-vbit-sec-danh-vo-philadelphia/","Vo, 37, is accused of running a bitcoin mining company in Philadelphia that defrauded investors of more than $48.5 million. The owner of a former bitcoin mining company in Philadelphia allegedly stole more than $48.5 million from investors in a scheme that promised ""passive income"" for supporters of the firm's cryptocurrency network, a complaint filed Wednesday by the U.S. Securities and Exchange Commission says. Vo marketed his company as a ""turnkey solution"" for investors to profit from bitcoin mining without the responsibility and technical savvy needed to operate rigs. Between December 2018 and February 2022, Vo raised $95.6 million from about 6,400 VBit investors, SEC investigators said. To cover up his activities, Vo allegedly gave investors access to online accounts that reflected false bitcoin balances. Vbit did not have enough money to back up the amounts shown in all of its investors' accounts, and Vo had sole control over the company's finances, investigators said.",75.8,-0.7
"bitcoin","LM Funding America Adds 35 PH/s with Energization of First Oklahoma Immersion Unit - GlobeNewswire","https://www.globenewswire.com/news-release/2025/12/18/3207635/0/en/LM-Funding-America-Adds-35-PH-s-with-Energization-of-First-Oklahoma-Immersion-Unit.html","(NASDAQ: LMFA) (“LM Funding” or the “Company”), a Bitcoin treasury and mining company, today announced that the first BC40 Elite immersion cooled Foghashing unit at its Oklahoma site has been successfully energized. (Nasdaq: LMFA), operates as a Bitcoin treasury and mining company. These risks and uncertainties include, without limitation, the risks of operating in the cryptocurrency mining business, our limited operating history in the cryptocurrency mining business and our ability to grow that business, the capacity of our Bitcoin mining machines and our related ability to purchase power at reasonable prices, our ability to identify and acquire additional mining sites, the ability to finance our site acquisitions and cryptocurrency mining operations, our ability to acquire new accounts in our specialty finance business at appropriate prices, changes in governmental regulations that affect our ability to collect sufficient amounts on defaulted consumer receivables, changes in the credit or capital markets, changes in interest rates, and negative press regarding the debt collection industry. Bitcoin   Bitcoin Mining   Treasury   Immersion   FogHash   Oklahoma   Power Supplier   Bitmain. - Bitcoin treasury as of November 30, 2025 valued at $27.5 million or $2.25 per share1 TAMPA, Fla., Dec. 04, 2025 (GLOBE NEWSWIRE) -- LM Funding America, Inc.",60.8,0.2
"rare earth","MEGAMINES: Top 10 most capital intensive bulk mining projects - Mining.com","https://www.mining.com/megamines-top-10-most-capital-intensive-bulk-mining-projects/","Stage 1, initially budgeted at $5.7 billion, has been revised up to $7.4 billion due to cost overruns, with first production now anticipated in mid-2027. Stage 2 of the project was approved in October 2023 with an initial capex estimate of $4.9 billion to double the mine’s capacity to over 8 Mtpa. [...] Anglo acquired the project in Minas Gerais for $5.5 billion from MMX, a company controlled by Eike Batista, Brazil’s richest man at time (later convicted of money laundering during the country’s infamous Car Wash political scandal) in a series of transactions between 2007 and 2008.

The project’s initial construction cost of $3 billion swelled to approximately $8.8 billion before production began in 2014, forcing Anglo into a $4 billion writedown of the project. [...] The project’s capital requirement is immense, with a 2015 study placing the cost at over $14 billion (~$19 billion in today’s money), with estimated annual output reaching a peak of 50 million tonnes per year during phase II and a mine life of 30-years.",63,-0.15
"rare earth","Integra CEO aims for mid-tier gold output in Idaho - Mining.com","https://www.mining.com/integra-ceo-aims-for-mid-tier-gold-output-in-idaho/","Measured and indicated resources total almost 246 million tonnes grading 0.37 gram gold and 18.2 grams silver per tonne for 3 million oz. gold and 144 million oz. silver. It hosts a further 39.6 million inferred tonnes at 0.3 gram gold and 11.7 grams silver per tonne for 398,000 oz. gold and 14.9 million oz. silver.

## Funding [...] DeLamar’s 10-year mine plan outlines producing on average 88,000 oz. gold and 1.6 million oz. silver per year, with life-of-mine average annual output of 106,000 oz. gold-equivalent. Site cash costs are pegged at $1,179 per oz. and all-in sustaining costs at $1,480 per oz. of gold-equivalent produced. Integra expects early-years cash generation to carry much of the build. [...] Copper $ 5.429 / lb  0.03%",53,0.1
"rare earth","BHP hit with $253M UK legal costs demand - Mining.com","https://www.mining.com/bhp-hit-with-253m-uk-legal-costs-demand/","In written submissions, BHP’s lawyers said the claimants failed to properly explain their cost breakdown and urged the court to exclude large portions of it. They also rejected as “absurd” a request for an interim payment of 60%, or about £113 million, before a final ruling on costs.

## Under the spotlight [...] The case has drawn close scrutiny from the legal industry following tensions between the claimants’ law firm, Pogust Goodhead, and its funder that nearly derailed the action late in the process. BHP argued that Pogust Goodhead’s “wealthy funders” spent vast sums without regard to proportionality, a stance it said was reflected in the size of the claim. [...] Lawyers for victims told the High Court in London on Wednesday that they were the “clear overall winner” in a November liability ruling and that BHP should make an immediate interim payment toward costs. The claim ranks among the largest cost demands in British legal history, according to Financial Times.",63,-0.3
"rare earth","Brazil delays critical minerals areas auction - Mining.com","https://www.mining.com/brazil-delays-critical-minerals-areas-auction/","# Brazil delays critical minerals areas auction [...] Brazil was once among the world’s leading rare earth producers, with output reaching 2,200 tonnes of rare-earth oxide in 2016, but production has since collapsed to about 20 metric tons in 2024. Industry analysts attribute the decline largely to China’s dominant production capacity and pricing power.

## Broader reform affected [...] The delay comes as Brazil works to position itself as a major supplier of minerals critical to the global energy transition. The country holds about 94% of the world’s niobium reserves, 22% of global graphite reserves, 16% of nickel reserves and 17% of rare earth elements. Lithium, a key input for modern batteries, is also abundant, with companies expanding production capacity.",78,-0.1
"rare earth","Barrick officially resumes operational control of Mali mine - Mining.com","https://www.mining.com/web/barrick-officially-resumes-operational-control-of-mali-mine/","# Barrick officially resumes operational control of Mali mine

Reuters | December 18, 2025 | 9:58 am  Top Companies Africa Gold [...] Copper $ 5.4305 / lb  0.06%

Go to MDC Markets [...] The new Mining Power Rankings are live. Vote for the sector’s leaders in each of the Large-, Small-, and Micro-Cap leagues.",43,0
"rare earth","Australia lifts commodity export outlook on iron ore, gold price - Mining.com","https://www.mining.com/web/australia-lifts-commodity-export-outlook-on-iron-ore-gold-price/","# Australia lifts commodity export outlook on iron ore, gold price

Bloomberg News | December 18, 2025 | 10:24 am  Australia Gold Iron Ore [...] Ambler Metals, the joint venture, recently approved a $35 million work program next year.

## Your Rankings.

The new Mining Power Rankings are live. Vote for the sector’s leaders in each of the Large-, Small-, and Micro-Cap leagues.
",43,0.1
"rare earth","Take it past the limit - Nature","https://www.nature.com/articles/s44286-025-00347-y","Get the most important science stories of the day, free in your inbox. Sign up for Nature Briefing [...] Thank you for visiting nature.com. You are using a browser version with limited support for CSS. To obtain the best experience, we recommend you use a more up to date browser (or turn off compatibility mode in Internet Explorer). In the meantime, to ensure continued support, we are displaying the site without styles and JavaScript.

Published: [...] for expanded models that incorporate cracking contributions alongside chain growth to accurately describe modern Fischer–Tropsch processes.",28.64,0
"rare earth","How Trump's trade war is playing out inside U.S. supply chain as retailers stocked up for the holidays - CNBC","https://www.cnbc.com/2025/12/18/trump-tariffs-trade-war-holiday-orders-freight-supply-chain.html","PRO [...] Trump administration unresponsive after container ship fire, Port of Los Angeles chief says",61.4,-0.3
"rare earth","MP Materials produces rare earth metal in Texas","https://www.mining.com/mp-materials-produces-rare-earth-metal-in-texas/","MP Materials’ Mountain Pass rare earths mine in southern California is the only rare earths producer in the United States. Credit: MP Materials.

MP Materials (NYSE: MP) has kicked off commercial production of neodymium-praseodymium metal at its Independence facility in Texas along with trial production of neodymium-iron-boron magnets, the company announced Wednesday. [...] Last year the open-pit Mountain Pass mine produced 45,000 tonnes of rare earth oxides (REO) contained in concentrate — an all-time high for primary production in the US. The company also posted a midstream production record of about 1,300 tonnes of NdPr oxide.

NdFeB magnets are essential in electric vehicles, robotics, electronics, aerospace, drones and defence systems but for decades the US has relied almost entirely on imports. [...] The facility in Fort Worth will use feedstock from the company’s Mountain Pass rare earth mine in California to build the first fully integrated rare earth metal, alloy and magnet manufacturing facility in the US.",73,0.25
"rare earth","MP Materials lands multi-billion Pentagon deal","https://www.mining.com/mp-materials-lands-multi-billion-pentagon-deal/","As part of the expansion, the company also plans to upgrade its Mountain Pass mine in California with heavy rare earth separation capabilities, further cementing it as a national strategic asset. The operation already houses extraction, separation and refining operations in one integrated location. [...] While higher prices may push some end-users to seek alternatives, Adamas notes this shift could ultimately benefit mission-critical sectors such as robotics, aerospace, and defence. By prioritizing supply for these industries, the move helps secure access to essential materials amid growing concerns over constrained global availability.

MP Materials currently operates the world’s second-largest rare earth mine at Mountain Pass, which began operations under the company’s ownership in 2017. [...] Aerial view of Mountain Pass mine and processing plant. (Image courtesy of MP Materials.)

MP Materials (NYSE: MP) has entered a multi-billion-dollar public-private partnership with the US Department of Defense (DoD) to build a domestic supply chain for rare earth magnets, reducing America’s reliance on foreign sources.",83,0.4
"rare earth","West scrambles to fill heavy rare earth gap as China rivalry ...","https://www.reuters.com/sustainability/climate-energy/west-scrambles-fill-heavy-rare-earth-gap-china-rivalry-deepens-2025-11-19/","[1/3]Wheel loaders fill trucks with ore at the MP Materials rare earth mine in Mountain Pass, California, U.S. January 30, 2020. REUTERS/Steve Marcus/File Photo Purchase Licensing Rights, opens new tab

As China limits exports, MP Materials leads US bid for alternatives

Brazil emerges as key heavy rare earth ore exporter [...] Exclusive news, data and analytics for financial market professionalsLearn more aboutRefinitiv

# West scrambles to fill heavy rare earth gap as China rivalry deepens

Item 1 of 3 Wheel loaders fill trucks with ore at the MP Materials rare earth mine in Mountain Pass, California, U.S. January 30, 2020. REUTERS/Steve Marcus/File Photo [...] MP's Mountain Pass mine in California contains only traces of those two elements, which are used in small quantities in the magnets but are vital. Dysprosium and terbium help magnets retain their magnetic qualities under high temperatures, such as in EV engines.",78.48,0.1
"rare earth","MP Materials Corp. (MP) Stock Price, News, Quote & History","https://ca.finance.yahoo.com/quote/MP/","MP Materials Corp., together with its subsidiaries, produces rare earth materials in the Western Hemisphere. The company operates in two segments, Materials and Magnetics. The Materials segment owns and operates the Mountain Pass Rare Earth Mine and Processing facility located near Mountain Pass, San Bernardino County, California. The Magnetics segment produces magnetic precursor products. The company was founded in 2017 and is headquartered in Las Vegas, Nevada.

### Full Time Employees [...] Trailing total returns as of 2025-11-19, which may include dividends or other distributions. Benchmark is S&P 500 (^GSPC)",40.6,0
"rare earth","The Pentagon's Bold Move To Secure U.S. Rare Earth ...","https://www.forbes.com/sites/davidblackmon/2025/07/12/the-pentagons-bold-move-to-secure-us-rare-earth-mineral-needs/","According to the Science History Institute Museum and Library, production at Mountain Pass “increased dramatically in 1965, after the discovery that europium phosphors could be used to make a much brighter red in color television screens. The Mountain Pass Mine and the Molybdenum Corporation of America (often referred to as Molycorp) dominated world rare earth production and global exports from about 1960 until the 1990s. During the early 1990s California environmental regulators detected [...] In addition to its status as America’s only active rare earth mining operation, MP Materials is a fully integrated operation which also refines and manufactures magnets at its California operation. MP Materials was created in 2017 to acquire and restart the Mountain Pass mining operation which was originally discovered in 1949 and was a dominant player in the global rare earth market from the 1960s into the 1990s. [...] MP Materials says it also expects to receive a loan of $150 million from the Pentagon “in connection with its plan to expand its heavy rare earth separation capabilities at Mountain Pass.” Once improvements and expansions are completed, the MP Materials site will be the only site of its kind in the Western Hemisphere.",76.4,0.25
"rare earth","US government to invest in rare earths production","https://www.bbc.com/news/articles/c3r91rngq2do","The US government is to become the biggest shareholder in the country's only operational rare earths mine.

It is also going to take a series of other steps to underpin the future of the operation in Mountain Pass, California.

Rare earths are essential to huge amounts of modern technology, such as electric cars and wind turbines. [...] Access to these metals has been at the heart of a US-China trade war, with Beijing controlling about 90% of global processing capacity.

MP Materials, which owns the mine, has entered into an agreement with the US Department of Defense that is designed to reduce America's dependency on imports of rare earths.

The deal means that for the next 10 years the US government will commit to MP Materials receiving a minimum price of $110 per kg for its neodymium and praseodymium output. [...] China is home to about 70% of the world's rare earth mining and 90% of refining capacity as a result of years of government support for the industry.

Under the agreement, MP Materials will build a new US facility to increase how much of the raw materials from the mine it can turn into useable products.

The location is still to be decided, but the company says it will serve both defence and commercial customers.",82.04,0.3
"rare earth","US greenlights rare earth mine next to Mountain Pass in ...","https://www.mining.com/us-greenlights-rare-earth-mine-next-to-mountain-pass-in-california/","Ukraine's Economy Minister Oleksiy Sobolev said the government wanted to identify three pilot investment projects within the next 18 months.

The firm specifically sees inflation risk as a primary driver of gold prices, as the full impact of US tariffs have yet to fully set in.

#### Column: Recycling pioneers race to close the rare earths scrap gap [...] Free Article Limit Reached - MINING.COM

days before the free trial period ends.

Already a Member?

Enjoy unlimited News Stories and Specialty Digests, along with Mining and Metal Market insights as part of your NEWS+MARKETS Membership. Or go even deeper with our Global Mining Data platform, TNM Marco Polo, included with your NEWS+DATA Membership.",28,0
"rare earth","Magnetic field mitigation of composite fouling through microbial and interfacial disruption - Nature","https://www.nature.com/articles/s41545-025-00532-9","evaluated: permanent magnetic field (PMF) and electromagnetic field (EMF). All abbreviations used throughout the manuscript are defined in Supplementary Table S7. PMF was applied at three field intensities (300, 500, and 800mT), while EMF was tested in alternating current (AC) and pulsed direct current (DC) modes. The magnetizer operated continuously for approximately 10 h per day. Magnetized water reached the emitters within ~5–20 s before discharging to the collection tank, where it mixed [...] While EMF offers superior antifouling performance and operational flexibility, PMF presents distinct advantages in terms of cost and energy efficiency. PMF systems, which rely solely on permanent magnets, incur lower capital and operating expenses, making them well-suited for large-scale, low-maintenance applications such as agricultural irrigation. In contrast, EMF systems require powered electromagnets, resulting in higher initial investment and energy consumption, but they provide more [...] Electromagnetic field (EMF) treatments exhibited superior particulate control compared to permanent magnetic field (PMF) treatments, reducing particulate content by 48.8%–57.5% relative to PMF. Within the PMF groups, higher magnetic field intensity correlated with improved performance: PMF_800, PMF_500, and PMF_300 reduced particulate levels by 33.9%–34.7%, 26.9%–29.2%, and 21.6%–22.1%, respectively, compared to the control (CK). Additionally, direct current EMF (DCEMF) outperformed",38.64,0.1
"rare earth","US announces $11bn weapons sale to Taiwan - BBC","https://www.bbc.com/news/articles/c7095g45p1po.amp","The latest package features High Mobility Artillery Rocket Systems (Himars) worth $4bn and self-propelled howitzers worth $4bn, according to the US Defense Security Cooperation Agency, which announced the details late on Wednesday.

The size of this sale, if it goes through, dwarfs the 19 rounds of arms sales totalling $8.38bn during the previous administration under Joe Biden.

In his first term, Trump had approved arms sales to Taiwan totalling $18.3bn - the largest package was worth $8bn. [...] ## Popular Reads

{{title}} [...] This package, which still needs to be approved by the US Congress, will be the second arms sale to Taiwan since Donald Trump returned to the White House in January.

China, which sees self-governed Taiwan as a breakaway province, has steadily ramped up pressure over the island with military drills and regular incursions into its waters and airspace.

Taiwan's defence ministry thanked the US on Thursday, saying the deal would help the island in ""rapidly building robust deterrence capabilities"".",62.04,0.2
"rare earth","U.S. Dollar struggles are the Chinese Yuan's gain: CNBC Panel - CNBC","https://www.cnbc.com/video/2025/12/19/chinaas-yuan-push-persists-as-u-s-struggles-to-areasserta-the-importance-of-the-dollar-analyst.html","Elizabeth Economy, senior fellow at the Hoover Institution at Stanford University and Florian Weidinger, CIO of Santa Lucia Asset Management also talk about how deep-sea mining is going to dominate the U.S.-China ‘battle’ for critical minerals and rare earths.

TikTok signs deal for sale of its U.S. unit to joint venture

# U.S. Dollar struggles are the Chinese Yuan's gain: CNBC Panel",51.4,-0.1
"rare earth","U.S. Approves $11 Billion in Arms Sales to Taiwan, Angering Beijing","https://www.wsj.com/world/china/u-s-approves-11-billion-in-arms-sales-to-taiwan-angering-beijing-e523a54b?gaa_at=eafs&gaa_n=AWEtsqd1wPuYqQ2kSdwe_FM2xqSX8OP-ioZKRRwxBtIUtNmy8gB0oxs8mc0z&gaa_ts=6943d42d&gaa_sig=0G8_00tmf603NroPYLH4KlltvEx-Hlf2_YPXT2vjKefe3kxgG3Vm3lmx0FKvboEvi1DPXbAMWPlWlzq7pijxAQ%3D%3D","This copy is for your personal, non-commercial use only. Distribution and use of this material are governed by

# U.S. Approves $11 Billion in Arms Sales to Taiwan, Angering Beijing

## Trump administration signs off on weapons aimed at helping island defend itself

ET [...] The approved weapons sales, announced in the U.S. late Wednesday, are intended to support Taipei’s efforts to “modernize its armed forces and to maintain a credible defensive capability,” the Pentagon’s Defense Security Cooperation Agency said.

## What to Read Next [...] ### All That Cheap Chinese Stuff Is Now Europe’s Problem

Trump’s tariffs have redirected the flow of low-valued packages away from the U.S. into backyard warehouses in Europe; the ‘new Silk Road.’

### Senate Passes Defense Bill as Lawmakers Scramble to Fix D.C. Airport Provision

In approving the $901 billion National Defense Authorization Act, lawmakers also pushed back against Trump policies on European security.",58.48,-0.2
"rare earth","India accelerates free trade agreements to counter US tariffs and expand exports - AP News","https://apnews.com/article/india-trade-oman-eu-chile-new-zealand-296e663446bbdac5aef49935e91e4287","Israel-Hamas War Russia-Ukraine War Español China Asia Pacific Latin America Europe Africa

U.S.",42.2,0
