keyword,title,url,snippet,final_score,sentiment_score
"bitcoin","Saylor’s Plan To Build A Bitcoin Powered Shadow Central Bank - Forbes","https://www.forbes.com/sites/digital-assets/2025/12/11/saylors-plan-to-build-a-bitcoin-powered-shadow-central-bank/","He outlined a three layer system built on bitcoin as a reserve asset, a corporate credit layer created by his company, and a final layer of digital money that banks or exchanges could issue on top of it. Saylor began by describing bitcoin as digital property and as the foundation for an entire credit system. In Saylor’s design it is created by a corporate balance sheet that holds bitcoin as its reserve. He described a $1 unit whose value is held steady through daily adjustments to a reserve composed of short duration bitcoin backed credit, currency equivalents and cash. The distinction lies in the collateral, instead of short term government securities, the reserve would be built on corporate credit instruments backed by bitcoin. It merges bitcoin with structured credit and proposes a synthetic form of digital money backed by corporate assets rather than government bonds. Bitcoin was presented as the reserve asset for a corporate credit engine capable of issuing its own forms of money.",71.4,0.4
"bitcoin","Should You Buy Bitcoin While It's Under $100,000? - The Motley Fool","https://www.fool.com/investing/2025/12/05/should-you-buy-bitcoin-while-its-under-100000/","# Should You Buy Bitcoin While It's Under $100,000? * If history is any guide, Bitcoin will likely hit another all-time high during the next bull market cycle. ### Bitcoin. ## Bitcoin vs. After all, it's not as if Bitcoin is the only cryptocurrency that has fallen off a cliff during the past two months. Bitcoin, given its size and heft, is still the benchmark cryptocurrency that takes the crypto market either higher or lower. This timing might seem highly arbitrary, except for one key fact: Bitcoin has a halving event every four years. Bitcoin will likely regain its all-time high of $126,000 during the next bull market cycle before continuing its ascent ever higher. The stock is down 35% for the year, and there have been rumblings that Strategy (formerly known as MicroStrategy) may need to sell some of its Bitcoin holdings to pay down debt it took on to buy the crypto. 2 Top Cryptocurrencies to Buy With $200 Right Now. Prediction: Bitcoin Will Hit $130,000 in 2026.",60.8,0.3
"bitcoin","Bitdeer reduces Bitcoin holdings by 148.5 - bloomingbit","https://bloomingbit.io/en/feed/news/101978","# Bitdeer reduces Bitcoin holdings by 148.5. * Bitcoin (BTC) mining company **Bitdeer** said it reduced its **Bitcoin holdings** over the past week. * Bitdeer mined 131.5 **bitcoins**, and sold 130 of them as reported. * According to this weekly report, Bitdeer's **Bitcoin holdings** decreased to 1992.6. * The article was summarized using an artificial intelligence-based language model. Bitcoin (BTC) miner Bitdeer said it reduced its Bitcoin holdings. On the 6th (Korean time), Bitdeer reported its weekly Bitcoin holdings via X(formerly Twitter). Bitdeer mined 131.5 bitcoins and sold 130 of them. The net decrease in Bitcoin was 148.5. As a result, Bitdeer's Bitcoin holdings fell to 1992.6. ## Uk Jin. Feel free to share your thoughts and questions about the news! What did you think of the article you just read? ### PiCK News. #### Galaxy Digital ""Bitcoin treasury hits its limits… some may disappear"". #### U.S. Bitcoin spot ETFs turn to net inflows... 9 hours ago](/en/feed/news/101967). ### Trending News.",50.8,-0.1
"bitcoin","The Swiss city that lets you pay for most things with bitcoin - BBC","https://www.bbc.com/news/articles/c0r959n91p4o","# The Swiss city that lets you pay for most things with bitcoin. Nicolas says he's discovered bitcoin cards in Switzerland. With the B standing for bitcoin, its stated aim is to educate people about cryptocurrency, and ""to make Lugano the European hub for bitcoin"". For 11 days she had no way of paying, other than with bitcoin, but she says that experiment turned out well, and that you can mostly survive just on bitcoin in Lugano. ""So what people did was download the app, exchange the bitcoin for dollars and never use it again,"" says Vincent Charles, head of crypto currency firm Unchain Data. So, he says it is important that they instantly convert the bitcoin they receive into Swiss francs, euros, or another currency issued by a government or central bank. He adds that bitcoin continues to be positive for Lugano, and that 110 crypto-sector companies have now moved to, or started up, in the city.",72.04,0.4
"bitcoin","Cathedra Bitcoin (OTC:CBTTF) Shares Down 2.2% – Here’s What Happened - Defense World","https://www.defenseworld.net/2025/12/06/cathedra-bitcoin-otccbttf-shares-down-2-2-heres-what-happened.html","# Cathedra Bitcoin (OTC:CBTTF) Shares Down 2.2% – Here’s What Happened. (OTC:CBTTF – Get Free Report)’s stock price was down 2.2% on Friday . ## Cathedra Bitcoin Trading Down 2.2%. ## About Cathedra Bitcoin. Cathedra Bitcoin Inc operates as a bitcoin mining company in the United States. The company was formerly known as Fortress Technologies Inc and changed its name to Cathedra Bitcoin Inc in December 2021. * Five stocks we like better than Cathedra Bitcoin. **Receive News & Ratings for Cathedra Bitcoin Daily** - Enter your email address below to receive a concise daily summary of the latest news and analysts' ratings for Cathedra Bitcoin and related companies with MarketBeat.com's FREE daily email newsletter. Promising Technology Stocks To Watch Now – December 4th. Best Toy Stocks To Keep An Eye On – December 4th. Telecom Stocks To Keep An Eye On – December 4th. Top Solar Stocks To Follow Now – December 4th. Best Space Stocks To Add to Your Watchlist – December 4th.",45.8,-0.2
"bitcoin","Texas Invests $5 Million in Bitcoin Under New Law - GovTech","https://insider.govtech.com/texas/news/texas-invests-5-million-in-bitcoin-under-new-law","## What to Know: * Texas is the first U.S. state to allocate public funds to bitcoin, following the creation of a digital asset reserve. Texas has become the first state in the nation to allocate public funds to bitcoin following the implementation of Senate Bill 21, a law passed earlier this year that authorizes the creation of a state-managed digital asset reserve. In a post on X, Texas Blockchain Council President Lee Bratcher wrote that the state had made a $10 million bitcoin investment through a spot exchange-traded fund executed through the purchase of shares in the iShares Bitcoin Trust, an exchange-traded fund managed by BlackRock. The law permits the state to hold and manage bitcoin and other digital assets through a designated reserve, intended to diversify state holdings and serve as a strategic hedge. While the $10 million purchase is modest compared to the state’s broader financial portfolio, the move places Texas at the forefront of digital asset adoption among public entities.",78.64,0.4
"bitcoin","Ever-opportunistic bitcoin miners in the US are reportedly now transforming their crypto farms into 'AI megafactories' - PC Gamer","https://www.pcgamer.com/hardware/graphics-cards/ever-opportunistic-bitcoin-miners-in-the-us-are-reportedly-now-transforming-their-crypto-farms-into-ai-megafactories/","It's perhaps not a huge surprise, therefore, to learn that some of the largest bitcoin operations in the US are pivoting away from mining to AI processing. Now, in the very early days of bitcoin mining, that would have had serious implications for PC gaming. After all, mining was done on gaming GPUs back then. If that was true today, you might wonder if the market was about to be flooded with a zillion used mining GPUs that could themselves be repurposed for gaming. And those chips are only any use for bitcoin mining. The biggest gaming news, reviews and hardware deals. With that being the case, it's presumably more cost effective to refit a mining warehouse with AI GPUs than build a whole new facility. 5. Best PCIe 5.0 SSD for gaming in 2025: the only Gen 5 drives I will allow in my PC.",50.8,-0.1
"bitcoin","Global Crypto Mining News in October: Bitcoin Mining Profitability Falls to Record Lows, Power Theft for Mining in Malaysia Exceeds $1.1 Billion, etc - Wu Blockchain","https://wublock.substack.com/p/global-crypto-mining-news-in-october-e8c","Bitcoin mining company Bitfury has announced a $50 million investment into Gonka, a decentralized, high-efficiency AI compute network, marking the first investment under its $1 billion “Emerging Technology Initiative” announced last year. The company completed $1.15 billion in 0% convertible bond financing, to be used for expanding power and land assets, with the goal of evolving from Bitcoin mining into a “comprehensive compute platform for AI and BTC”. Bitcoin mining company Bitfarms (Nasdaq/TSX: BITF) has released its Q3 2025 financial report, showing revenue from continuing operations of $69 million, up 156% year-on-year, and the completion of a $588 million convertible bond issuance. The company is accelerating its strategic transformation from Bitcoin mining to high-performance computing (HPC) and AI infrastructure, planning to convert its Washington campus into an HPC data center supporting liquid-cooled GB300 GPUs, with targeted commissioning by the end of 2026, and has already signed equipment purchase agreements worth $128 million.",65.8,0.2
"bitcoin","Drones, Fake Birdsong, and Broken Glass Traps: Malaysia is Undergoing an Unprecedented ""Bitcoin Crackdown"" - Bitget","https://www.bitget.com/amp/news/detail/12560605099899","The Malaysian government is intensifying its crackdown on illegal bitcoin mining, utilizing technologies such as drones and sensors to uncover numerous operations, with electricity theft causing significant losses. In early October this year, when bitcoin prices hit a historic high, authorities had already registered about 3,000 electricity theft cases related to mining. Bitcoin mining is essentially a computing power race: rows of specialized equipment perform trillions of calculations per second, aiming to successfully validate transactions and earn bitcoin rewards. According to a report by the Cambridge Centre for Alternative Finance, currently over 75% of bitcoin mining activities are concentrated in the United States. In Malaysia, as long as operators legally obtain electricity and pay taxes according to the law, bitcoin mining is considered legal. At the first meeting of the special committee on November 25, members discussed whether to recommend a complete ban on bitcoin mining. He further stated that the large number of illegal bitcoin mining sites and the operating patterns of those behind them indicate the presence of organized crime.",70.8,-0.3
"bitcoin","America’s Biggest Bitcoin Miners Are Pivoting to AI - WIRED","https://www.wired.com/story/bitcoin-miners-pivot-ai-data-centers/","“Bitcoin mining created the blueprint for the AI compute boom and the modern data center,” says Meltem Demirors, general partner at the VC firm Crucible Capital, which invests in companies in the crypto, compute, and energy sectors. In the last few months, publicly traded bitcoin mining companies have announced more than $43 billion worth of AI and HPC contracts, CoinShares found. “Bitcoin mining is still profitable,” claims Ben Gagnon, CEO at bitcoin mining company Bitfarms, which recently announced it would switch wholly to AI and HPC by 2027. “It’s that HPC creates so much more value per unit of energy and does so predictably for years into the future that the company can't justify further investment into bitcoin mining.”. When it debuted in March, American Bitcoin was effectively spun out of Hut 8, a former bitcoin mining company now operating in the AI and HPC space, which remains a majority shareholder.",70.8,0.3
"bitcoin","Bitsmine Introduces Quantum Mining Engine, Upgrading Global Cloud Infrastructure With Higher Efficiency and Real-Time Transparency - The AI Journal","https://aijourn.com/bitsmine-introduces-quantum-mining-engine-upgrading-global-cloud-infrastructure-with-higher-efficiency-and-real-time-transparency/","# Bitsmine Introduces Quantum Mining Engine, Upgrading Global Cloud Infrastructure With Higher Efficiency and Real-Time Transparency. Bitsmine, a global provider of cloud-based digital mining infrastructure, today announced the rollout of its new Quantum Mining Engine, an architectural upgrade engineered to increase mining efficiency, improve real-time transparency, and deliver more stable yield generation for users worldwide. The Quantum Mining Engine represents Bitsmine’s most significant platform enhancement since the company began offering multi-cryptocurrency cloud mining services. “The Quantum Mining Engine was built to ensure higher operational efficiency while giving users clearer insight into how mining power is allocated and how daily yields are calculated.”. With the launch of the Quantum Mining Engine, Bitsmine is introducing enhanced dashboard metrics that allow users to track:. Alongside the engine upgrade, Bitsmine confirmed usability improvements for new users joining the platform. With more than 10 million global users, eco-efficient data centers, and DAO-governed contract systems, Bitsmine provides secure, transparent, and hardware-free access to cryptocurrency mining.",55.8,0.25
"bitcoin","BlackRock files application with SEC for staked ether ETF: CNBC Crypto World - CNBC","https://www.cnbc.com/video/2025/12/08/blackrock-files-application-with-sec-for-staked-ether-etf-cnbc-crypto-world.html","Watch Daily: Monday - Friday, 3 PM ET. # BlackRock files application with SEC for staked ether ETF: CNBC Crypto World. On today's episode of CNBC Crypto World, bitcoin continues to trade below $90,000. Plus, Ondo Finance says the SEC formally closed a confidential Biden-era investigation into the company without issuing any charges. And Scott Melker, host of 'The Wolf Of All Streets' podcast, breaks down the factors contributing to bitcoin's price movement.",46.4,-0.1
"bitcoin","Lolli Partners with Spark to Accelerate Bitcoin Rewards and Self-Custody - FinSMEs","https://www.finsmes.com/2025/12/lolli-partners-with-spark-to-accelerate-bitcoin-rewards-and-self-custody.html","HomeChainwireLolli Partners with Spark to Accelerate Bitcoin Rewards and Self-Custody. # Lolli Partners with Spark to Accelerate Bitcoin Rewards and Self-Custody. **Bitcoin rewards platform Lolli integrates Spark’s infrastructure, with expanded integrations planned.**. Lolli, the Bitcoin rewards platform acquired earlier this year by Bitcoin venture studio Thesis*, today announced a partnership with Spark, the fastest, cheapest, most user-friendly way to build financial apps and launch assets natively on Bitcoin, developed by Lightspark. Following the launch, Lolli will now support Lightning Network withdrawals for bitcoin rewards held on the platform, with Spark’s SDK powering the near-instant withdrawal system. The integration follows Lolli’s recent launch of Earn, which lets users earn Bitcoin rewards when shopping at popular retailers. Now integrated directly with Lolli, Spark will help streamline access to BitcoinFi through Lolli’s rewards platform, as well as the broader Thesis* BitcoinFi economy. ### Lolli Acquires Slice to Unify Bitcoin Rewards Space.",65.8,0.3
"rare earth","TMC the metals company Stock: Fully Valued At Present I Think (NASDAQ:TMC) - Seeking Alpha","https://seekingalpha.com/article/4852807-tmc-the-metals-company-fully-valued-at-present-i-think","Tim Worstall is a wholesaler of rare earth metals and one of the global experts in the metal scandium. He is also a Fellow at the Adam Smith Inst in London and an writer for a number of media outlets, including The Times (London), Telegraph, The Register and even, very occasionally indeed, for the WSJ. This account is linked with that of Mohamad Machine-Chian: [...] ## Junior Miners are different

A junior miner is normally defined as a would-be mining company that is not yet producing. It could be that the deposit isn't yet properly defined, the technology not fully tested, or even just

5.24KFollowers [...] Entering text into the input field will update the search result below

Entering text into the input field will update the search result below

Dec. 12, 2025 3:00 AM ETTMC the metals company Inc. (TMC) Stock",34.8,0
"rare earth","Korean study unlocks Latin America lithium playbook - Mining.com","https://www.mining.com/korean-study-unlocks-latin-america-lithium-playbook/","# Korean study unlocks Latin America lithium playbook [...] Copper $ 5.397 / lb  -1.67%

Go to MDC Markets [...] The study warns foreign governments and multinational companies against using uniform strategies when engaging with the region’s lithium sector, urging them to consider both international conditions and country-specific political and industrial realities.

Lithium is a critical input for lithium-ion batteries used in electric vehicles and renewable energy storage, with forecasts projecting demand linked to EV production to rise more than 300% by 2030 compared with 2023.",73,0.2
"rare earth","Titan Mining starts operations at Kilbourne graphite plant in New York - Mining.com","https://www.mining.com/titan-mining-starts-operations-at-kilbourne-graphite-plant-in-new-york/","# Titan Mining starts operations at Kilbourne graphite plant in New York [...] Copper $ 5.4915 / lb  1.66%

Go to MDC Markets [...] The company has been producing zinc in the US since it bought the asset, which includes six historic mines and a 5,000 ton per day mill out of bankruptcy in 2018.

“About two years ago, we discovered natural flake graphite on our property.

The project has a resource from a tested strike length of 2,500 metres within a known total strike length of 7,620 metres,” Titan Mining CEO Rita Adiani told MINING.com in an October interview.",48,0.15
"rare earth","2026 outlook: Fed risks, debt pressures and a new era for gold - Mining.com","https://www.mining.com/video/2026-outlook-fed-risks-debt-pressures-and-a-new-era-for-gold/","# 2026 outlook: Fed risks, debt pressures and a new era for gold [...] Copper $ 5.489 / lb  1.61%

Go to MDC Markets [...] MINING.com Editor | December 11, 2025 | 4:39 pm  Markets USA Gold Palladium Platinum Silver

Precious metals are entering 2026 with extraordinary momentum. Gold has already smashed through the $4,000 barrier, silver soared past $60, and platinum group metals tightened dramatically — but according to TD Securities, the rally isn’t done.",43,0.35
"rare earth","Artisanal gold - Mining.com","https://www.mining.com/web/gold-price-rally-drives-global-surge-in-illegal-mining-group-says/15681310707_6501fae285_k/","Jackson Chen | December 11, 2025 | 9:50 am [...] Knut-Erik Helle | Flickr, under licence CC BY-NC 2.0."" /> Knut-Erik Helle | Flickr, under licence CC BY-NC 2.0."" /> Artisanal gold - MINING.COM

Knut-Erik Helle | Flickr, under licence CC BY-NC 2.0."" class=""fb-share"">

No comments found.

#### Copper price shoots to new record on US economic outlook

The US Federal Reserve now projects the world's largest economy to grow 2.3% next year, up from 1.8% previously.",28,0
"rare earth","Lithium may get much-needed demand boost from battery storage - Mining.com","https://www.mining.com/web/lithium-may-get-much-needed-demand-boost-from-battery-storage/","# Lithium may get much-needed demand boost from battery storage

Bloomberg News | December 12, 2025 | 7:20 am  Battery Metals Energy Markets China Lithium [...] Copper $ 5.506 / lb  0.32%

Go to MDC Markets [...] The global lithium market has suffered from a supply glut over the last three years, with EV demand growing at a slower rate than expected and lagging the addition of new mine capacity. Spot prices have swung wildly this year and – despite recovering some 50% from a four-year low in June – they’re still less than a sixth of where they were in late 2022.",73,-0.3
"rare earth","China ramps up exports of refined fuels as margins rise","https://www.reuters.com/markets/commodities/china-ramps-up-exports-refined-fuels-margins-rise-2025-07-29/","Total export quotas granted by Beijing to refiners amount to 45 million metric tons and official customs data shows total refined product exports of 27.19 million in the first half of 2025, a decline of 9.7% from the corresponding period in 2024.

China's refiners have been increasing output, with throughput rising 8.5% in June to 15.15 million bpd, official data showed on July 15. [...] China's refiners have substantial spare capacity to ramp up output while their unused export quotas will allow them to take advantage of rising profit margins for refined fuels, especially gasoil, the building block for diesel and jet kerosene.

The crack spread, or profit margin, for producing a barrel of 10 ppm gasoil in Singapore ended at $20.43 a barrel on Monday, up from the prior close of $21.00. [...] China's exports of other middle distillates, such as jet kerosene, also rose in July, with Kpler estimating shipments of 9.59 million barrels, up from 8.65 million in June and the most since January.

## MORE TO COME?

There is also scope for China to increase shipments in coming months, as refiners still have unused export quotas.",63.48,0.1
"rare earth","China releases third export quota; 8 MMt for clean oil ...","https://www.spglobal.com/energy/en/news-research/latest-news/refined-products/092024-china-releases-third-export-quota-8-mmt-for-clean-oil-products-1-mmt-for-lsfo","China has released 8 million metric tons of export quotas for clean oil products, and 1 MMt for low sulfur fuel oil in the third batch, sources",42.68,0
"rare earth","Beijing likely to allocate new batch of export quotas for ...","https://www.spglobal.com/energy/en/news-research/latest-news/crude-oil/031225-beijing-likely-to-allocate-new-batch-of-export-quotas-for-clean-products-lsfo","China in late December released 19 million mt of quotas for gasoline, gasoil and jet fuel as the first batch of allocation for 2025, stable from",27.68,0
"rare earth","China's November crude oil imports reach highest daily ...","https://www.reuters.com/business/energy/chinas-november-crude-oil-imports-reach-highest-daily-level-27-months-2025-12-08/","""Domestic demand has experienced a seasonal decline, but sanctions on crude supplies from Iran and Russia have led to significant price reductions for feedstock, boosting refining margins and prompting more refineries to apply for advance import quotas ahead of the first batch in 2026,"" said Emma Li, Vortexa's lead China market analyst. [...] ""This was partly due to Iran's high export volumes in previous months, and partly because buyers likely anticipated early allocation of November crude quotas, prompting them to lock in supplies ahead of time,"" said Muyu Xu, senior analyst at Kpler. Russian seaborne crude oil arrivals fell by 157,000 bpd month-on-month to 1.19 million bpd in November, likely related to reduced procurement by state-owned refiners and the fact that earlier independent refineries had tight quotas, Xu added. [...] Reporting by Sam Li and Lewis Jackson; Editing by Jamie Freed

Our Standards: The Thomson Reuters Trust Principles., opens new tab

Lewis is Reuters’ Chief Correspondent for China Commodities and Energy, based in Beijing. He leads a team covering agriculture, metals, and energy in the world's largest consumer of commodities. Before moving to China, he wrote for Reuters in Sydney.",68.48,0.1
"rare earth","China tightens grip over rare earth supply quotas","https://www.reuters.com/world/china/china-tightens-grip-over-rare-earth-supply-quotas-2025-08-22/","European Union finance ministers agreed on Friday to set a 3 euro ($3.52) custom duty on low-value parcels arriving in the bloc, part of an",28.48,0
"rare earth","South Africa’s low-cost high-value rare earths heading for 2026 global market entry - Engineering News","https://www.engineeringnews.co.za/article/south-africas-low-cost-high-value-rare-earths-heading-for-2026-global-market-entry-2025-12-10","JOHANNESBURG (miningweekly.com) – *Mining Weekly* has just visited the laboratories that Rainbow Rare Earths has established very innovatively on the northwestern fringe of Greater Johannesburg as part of its journey towards completing a definitive feasibility study that should see a wide range of South African rare earths enter the market next year to help to satisfy soaring global demand. Remarkably, all the rare earths are being sourced from material on a waste dump in Phalaborwa, Limpopo, which is giving South Africa a significantly low-cost high-value lead-in to the commercial production of rare earths needed by the booming permanent magnet market. By and large, the two most economically important to us, and probably for any rare earth project at the moment, are neodymium and praseodymium, and we are endowed with a comparatively high fraction of that in our Phalaborwa ore, with neodymium and praseodymium making up close to 30% of our rare earths basket, which is significantly higher than most typical rare earths projects and mines, and which positions the company in a very good space to supply these critical rare earth elements.",70.8,0.4
