keyword,title,url,snippet,final_score,sentiment_score
"bitcoin","Bitcoin Price Today: BTC Holds Near $90K After Fed Cut, ETF Flow Whiplash and Fresh Forecasts (Dec. 8–14, 2025)","https://ts2.tech/en/bitcoin-price-today-btc-holds-near-90k-after-fed-cut-etf-flow-whiplash-and-fresh-forecasts-dec-8-14-2025/","# Bitcoin Price Today: BTC Holds Near $90K After Fed Cut, ETF Flow Whiplash and Fresh Forecasts (Dec. 8–14, 2025). *Bitcoin hovered around $90,000 this week as the Fed cut rates, US spot Bitcoin ETF flows turned net-positive, and banks expanded access—here’s what moved BTC and what analysts expect next.*. * Bitcoin dipped below $90,000 as AI/tech risk sentiment soured after Oracle’s outlook; Reuters also highlighted Standard Chartered’s forecast cut. From **Dec. 8–14, 2025**, Bitcoin’s price action looked deceptively calm on the surface—hovering around $90,000—while the narrative underneath stayed intense: a Fed cut with a “slower-easing” message, a sudden risk-off move tied to AI worries, net-positive but volatile ETF demand, and major steps toward mainstream banking access. 1. Bitcoin Price Today: BTC Holds Near $90K After Fed Cut, ETF Flow Whiplash and Fresh Forecasts (Dec. 8–14, 2025). ### Bitcoin Price Today: BTC Holds Near $90K After Fed Cut, ETF Flow Whiplash and Fresh Forecasts (Dec. 8–14, 2025).",60.8,-0.1
"bitcoin","US regulator grants crypto firms initial approval to launch trust banks - Reuters","https://www.reuters.com/sustainability/boards-policy-regulation/us-regulator-grants-crypto-firms-initial-approval-launch-trust-banks-2025-12-12/","Dec 12 (Reuters) - Crypto giants including Ripple and Circle on Friday received preliminary approval from a top U.S. banking regulator to establish national trust banks, in a major move that could further integrate digital assets into the banking system. The Office of the Comptroller of the Currency conditionally approved two new national trust bank charters from Circle and Ripple, and conditionally approved applications from BitGo, Paxos and Fidelity Digital Assets to convert state trust bank charters to national charters, allowing them to operate across the country. If finalized, the national trust bank charters would allow the companies to manage and hold assets on behalf of customers and settle payments faster. Crypto platform Anchorage Digital is currently the only digital asset company with a national trust bank charter. In a statement, the Bank Policy Institute said the decision to grant conditional approvals 'leaves substantial unanswered questions', including whether requirements for the companies will be tailored to their risks.",73.48,0.2
"bitcoin","UK regulation of cryptoassets to start in October 2027, finance ministry says - Reuters","https://www.reuters.com/sustainability/boards-policy-regulation/uk-regulation-cryptoassets-start-october-2027-finance-ministry-says-2025-12-15/","LONDON, Dec 15 (Reuters) - Britain will start regulating cryptoassets from October 2027, the finance ministry said on Monday, rules it hopes will give the industry certainty while keeping out ""dodgy actors"". The new law - the government will introduce legislation into parliament later on Monday - will extend existing financial regulation to companies involved in crypto, aligning Britain with the U.S. rather than the European Union, which has built rules tailored to the industry. The U.S. is pursuing what is perceived by the industry to be a more crypto-friendly approach than Britain, while the European Union's Markets in Cryptoassets rules took effect in 2024. Britain's regulatory regime for cryptocurrencies is taking shape, with the Financial Conduct Authority planning bespoke rules for trading and market abuse, custody and issuance, and the Bank of England last month unveiling its proposals for regulating stablecoins - a type of cryptocurrency - that are used for everyday payments.",88.48,0.2
"bitcoin","Stablecoins Just Got Their Rulebook. Now The Real Competition Begins - Forbes","https://www.forbes.com/sites/digital-assets/2025/12/14/stablecoins-just-got-their-rulebook-now-the-real-competition-begins/","With the GENIUS Act advancing through Congress, the CLARITY Act defining regulatory boundaries, and the rescission of SAB 121 removing a major barrier for banks holding digital assets, the United States is finally stepping into the role of a primary architect of stablecoin policy. The GENIUS Act establishes what amounts to a federal charter for stablecoin issuance, including requirements for 1:1 backing with cash and high-quality liquid assets, strict prohibitions on rehypothecation, and monthly attestation disclosures by independent auditors. Combined, these actions create the most favorable environment stablecoin issuers have ever had in the United States. “The new U.S. stablecoin framework moves the sector past broad principles and into bank-level expectations,” says CertiK CEO Prof. One hundred percent backing with highly liquid assets and strict limits on how reserves can be used will challenge issuers relying on riskier instruments or thin operational controls. This is one of the main competitive shifts the report identifies: regulation will not merely define who can issue stablecoins.",81.4,0.5
"bitcoin","The Daily: Ripple, Circle and BitGo win conditional approval for US banking charters, Hex Trust to issue and custody wrapped XRP, and more - The Block","https://www.theblock.co/post/382409/the-daily-ripple-circle-and-bitgo-win-conditional-approval-for-us-banking-charters-hex-trust-to-issue-and-custody-wrapped-xrp-and-more","# The Daily: Ripple, Circle and BitGo win conditional approval for US banking charters, Hex Trust to issue and custody wrapped XRP, and more. * The U.S. Office of the Comptroller of the Currency has granted conditional approval for national trust bank charters to Ripple, Circle, BitGo, Fidelity Digital Assets, and Paxos, marking a major step toward crypto firms becoming federally regulated banks. In today's newsletter, five crypto firms secure conditional U.S. bank charter approvals, Hex Trust plans a wrapped XRP launch with $100 million in TVL, YouTube allows U.S. creators to receive payouts in PayPal's PYUSD stablecoin, and more. The U.S. Office of the Comptroller of the Currency has granted conditional approval for national trust bank charters to Ripple, Circle, BitGo, Fidelity Digital Assets, and Paxos, marking a major step toward crypto firms becoming federally regulated banks. * Circle's approval for First National Digital Currency Bank would allow it to custody its own reserves and hold crypto assets for institutions, though not take deposits or issue loans under this charter.",70.8,0.3
"rare earth","Pentagon takes big stake in new Korea Zinc smelter in Tennessee, will get 10% of company - CNBC","https://www.cnbc.com/2025/12/15/pentagon-korea-zinc-refinery-tennessee.html","Rare earths are a type of critical minerals that can be used in the development of weapons, semiconductor manufacturing, robotics and electric vehicles. China currently dominates the rare earths supply chain.

As part of the agreement with Australia, the Pentagon agreed to invest in building a gallium refinery in western Australia, the White House said at the time. [...] The Pentagon in July became the largest shareholder in the rare earth miner MP Materials after agreeing to buy $400 million of its preferred stock. [...] The Commerce Department said that in addition to the smelter, the U.S. would have priority access to Korea Zinc's global production. The deal ""strengthens our national security, rebuilds our industrial base, and ends our dependence on foreign supply chains,"" the post states.

The Korea Zinc deal follows an $8.5 billion ""framework"" agreement between the U.S. and Australia in October to increase rare earth and critical mineral investment between the two countries.",86.4,0.6
"rare earth","SME warns 2026 may reset US mining’s global role - Mining.com","https://www.mining.com/sme-warns-2026-may-reset-us-minings-global-role/","Rare earths sit at the centre of the risk picture. Struhsacker describes US reliance on China for heavy and light rare earth elements as severe, noting that China is decades ahead after pursuing a deliberate, geopolitical strategy to dominate processing and supply chains. [...] Separating rare earth elements remains expensive and time consuming, while small domestic markets for many materials limit commercial returns. China’s history of price manipulation further discourages private investment and increases pressure for government intervention. [...] Cecilia Jamasmie | December 15, 2025 | 4:59 am  Battery Metals Critical Minerals Intelligence Markets Regulatory Issues Africa Australia Canada China Europe Latin America USA Cobalt Copper Rare Earths Specialty Minerals

Trump signs executive order approving the Ambler Road project in Alaska. (Image courtesy of The White House.)",78,-0.5
"rare earth","White House plans more ‘historic deals’ with mining sector, official says - Mining.com","https://www.mining.com/web/white-house-plans-more-historic-deals-with-mining-sector-official-says/","Reuters | December 15, 2025 | 8:54 am  Critical Minerals Markets USA Copper Lithium Rare Earth

The White House. Stock image.

The Trump administration plans more “historic deals” with the US mining sector to boost production of critical minerals for the national defense and high-tech sectors, a senior official said on Monday. [...] Earlier this year, the administration took equity stakes in MP Materials, Lithium Americas and Trilogy Metals. The transactions were part of President Donald Trump’s push to increase domestic production of lithium, rare earths and other minerals used for the national defense and rely less on China, which has used its minerals prowess as leverage in trade negotiations. [...] Watch

# White House plans more ‘historic deals’ with mining sector, official says",83,0.3
"rare earth","Korea Zinc to Build $7.43 Billion Smelter in U.S. - The Wall Street Journal","https://www.wsj.com/world/asia/korea-zinc-to-build-7-43-billion-smelter-in-u-s-e14b8d97?gaa_at=eafs&gaa_n=AWEtsqd6MHzULEjqJEbJcBxE70avxRPLkrL_sjpFk46UwU0YOrVFQTyVbBsO&gaa_ts=693ff7be&gaa_sig=k0Sav2Loq8cXbU7s6gMH46A6X0jNDVs5xs5BjBTIc3ZSwNuy3aJGiU8X4s6RD1Tt6IJ_XaYc2BubuvkcwIERLw%3D%3D","The move comes as the U.S. and South Korea have been seeking a stable and independent supply of rare earths amid concerns that China, which dominates the critical minerals market, could restrict or cut off their supplies.

For the first time in decades, German businesses and politicians are questioning the unfettered free trade that turned the country into an industrial powerhouse.

Mineral production company Ionic says it discovered 16 different rare earth and critical minerals that will help the U.S. compete with China.

Use Alt + Down Arrow to expand.",78.48,0.3
"rare earth","China’s railway coal marshalling stations are full of coal trains","https://www.mining.com/web/china-confronts-the-cost-of-dismantling-the-worlds-biggest-coal-sector/chinas-railway-coal-marshalling-stations-are-full-of-coal-trains-3/","# China’s railway coal marshalling stations are full of coal trains

Go to MDC Markets [...] No comments found.

#### JPMorgan, US backing Korea Zinc’s $7.4 billion Tennessee smelter

The decision to set up a foreign joint venture, called Crucible JV LLC, was approved by Korea Zinc’s board on Monday.

## Your Rankings.

The new Mining Power Rankings are live. Vote for the sector’s leaders in each of the Large-, Small-, and Micro-Cap leagues.
----------------",28,0
"rare earth","US to back Korea Zinc’s $7.4 billion critical minerals plant - Mining.com","https://www.mining.com/web/us-to-back-korea-zincs-7-4-billion-critical-minerals-plant/","# US to back Korea Zinc’s $7.4 billion critical minerals plant [...] Copper $ 5.436 / lb  1.63%

Go to MDC Markets [...] Bloomberg News | December 15, 2025 | 7:41 am  Critical Minerals Asia USA Copper Lead Specialty Minerals Zinc

Korea Zinc’s Onsan smelter. Image: Korea Zinc via PRNewswire

Korea Zinc Co. plans to build a smelter in the US for about $7.4 billion, backed by the American government and other investors, to bolster supplies of materials essential for chip-making, defense and aerospace.",78,0.3
"rare earth","Indonesia’s tin exports surge as supply concerns dissipate","https://www.mining.com/web/indonesias-tin-exports-surge-as-supply-concerns-dissipate/","# Indonesia’s tin exports surge as supply concerns dissipate

Bloomberg News | December 15, 2025 | 7:26 am  Markets Asia Tin [...] Copper $ 5.4185 / lb  1.30%

Go to MDC Markets [...] Image courtesy of International Tin Association.

Indonesia’s exports of tin recovered in November, in a sign that concerns are easing over supply disruptions caused by the country’s crackdown on illegal mining.

Shipments from the world’s second-largest producer almost tripled to 7,459 tons on a monthly basis, and were valued at $268 million, according to trade ministry data.",68,0.2
"rare earth","NVO_AC-drilling-at-Becher-with-PA-sampling-e1765578081761-777x437 - Mining.com","https://www.mining.com/joint-venture/jv-article-novo-targets-standalone-million-oz-deposits-as-greenfield-programs-progress/nvo_ac-drilling-at-becher-with-pa-sampling-e1765578081761-777x437/","# NVO_AC-drilling-at-Becher-with-PA-sampling-e1765578081761-777×437

Go to MDC Markets [...] No comments found.

#### JPMorgan, US backing Korea Zinc’s $7.4 billion Tennessee smelter

The decision to set up a foreign joint venture, called Crucible JV LLC, was approved by Korea Zinc’s board on Monday.

## Your Rankings.

The new Mining Power Rankings are live. Vote for the sector’s leaders in each of the Large-, Small-, and Micro-Cap leagues.

----------------",28,0
"rare earth","China's retail sales growth sharply misses estimates in November, deepening consumption worries - CNBC","https://www.cnbc.com/2025/12/15/chinas-november-retail-sales-industrial-production-fixed-asset-investment.html","Tech [...] China's trade surplus surged to a record $1.1 trillion in November, breaking its full-year record of $992.2 billion in 2024, in just 11 months, drawing widespread concerns over its unbalanced trade and reliance on foreign demand.

International Monetary Fund Managing Director Kristalina Georgieva last week called on China to ""accelerate"" support for domestic consumption and shift away from relying on exports for growth. [...] Cybersecurity",41.4,-0.6
"rare earth","South Africa’s low-cost high-value rare earths heading for 2026 global market entry - Mining Weekly","https://www.miningweekly.com/article/south-africas-low-cost-high-value-rare-earths-heading-for-2026-global-market-entry-2025-12-10","JOHANNESBURG (miningweekly.com) – *Mining Weekly* has just visited the laboratories that Rainbow Rare Earths has established very innovatively on the northwestern fringe of Greater Johannesburg as part of its journey towards completing a definitive feasibility study that should see a wide range of South African rare earths enter the market next year to help to satisfy soaring global demand. Remarkably, all the rare earths are being sourced from material on a waste dump in Phalaborwa, Limpopo, which is giving South Africa a significantly low-cost high-value lead-in to the commercial production of rare earths needed by the booming permanent magnet market. By and large, the two most economically important to us, and probably for any rare earth project at the moment, are neodymium and praseodymium, and we are endowed with a comparatively high fraction of that in our Phalaborwa ore, with neodymium and praseodymium making up close to 30% of our rare earths basket, which is significantly higher than most typical rare earths projects and mines, and which positions the company in a very good space to supply these critical rare earth elements.",70.8,0.5
"rare earth","Carina Rare-Earth Project, Brazil - Mining Technology","https://www.mining-technology.com/projects/carina-rare-earth-project-brazil/","# Carina Rare-Earth Project, Brazil. Aclara Resources opened a semi‑industrial heavy rare-earth pilot plant in April 2025 to evaluate the extraction process for the project. The Carina Project is a rare earth mining development in the Brazilian state of Goiás, being advanced by its 100% owner Aclara Resources. Carina is projected to operate for about 18 years, delivering an average of 4,265 tonnes (t) a year of total rare earth oxides. ## Carina project location. Carina is estimated to contain probable reserves of 165.4 million tonnes with 1,723 parts per million (ppm) total rare earth oxides, including 336ppm neodymium-praseodymium, 47ppm dysprosium and 7.5ppm terbium. Carina Project is planned to be operated as a conventional open‑pit mine using a standard load‑and‑haul fleet across all rock types. Power for the Carina project will be supplied via a dedicated high‑voltage transmission line operating at 230kV. Aclara engaged Hatch to lead the pre‑feasibility study for the Carina rare earths project.",65.8,0.25
"rare earth","Palmetto Grain Brokerage - - Palmetto Grain Brokerage","https://www.palmettograin.com/news/story/36582014/usa-rare-earth-just-revved-up-its-commercial-timeline-should-you-buy-usar-stock-here","USA Rare Earth (USAR) is more than a mining company, aiming to rebuild an entire U.S. supply chain from the ground up. USAR just fast-tracked the commercialization timeline for its Round Top heavy rare earth deposit in Texas, moving production up to late 2028 – a full two years ahead of schedule. Round Top is considered the richest-known U.S. deposit of heavy rare earths, gallium, and beryllium, and it anchors USAR’s mine-to-magnet strategy alongside its massive magnet plant in Oklahoma and its processing lab in Colorado. USAR has a market capitalization of $2.2 billion and is steadily carving its place in the U.S. rare earth scene. Yet USAR ended the quarter with a robust $257.6 million in cash, no significant debt, and an added $125 million equity investment lined up, a sizable war chest to fuel the next chapter of its rare earth ambitions. With Round Top’s heavy rare earth potential, a near-launch magnet plant, and growing strategic alliances, USAR is positioning itself at the crossroads of national security, clean-tech expansion, and geopolitical urgency.",75.8,0.6
"rare earth","US confirms major rare earth and critical metals discovery in Utah - Interesting Engineering","https://interestingengineering.com/energy/us-rare-earth-deposit-utah-desert","# Major rare earth deposit under Utah desert could fuel AI, weapons and EV batteries in US. A US battery materials manufacturer has confirmed the discovery of a high-grade deposit of rare earth and critical minerals beneath the sands of Utah’s desert that could cut reliance on foreign supplies for AI, defense and EV batteries. Provo-based Ionic Mineral Technologies (Ionic MT) announced that independent assays have verified one of North America’s most significant concentrations of rare earth elements and critical technology metals. Ionic MT said the 74,000-square-foot site contains roughly 16 different types of high-quality minerals including lithium, gallium, germanium, rubidium, cesium, vanadium, tungsten, niobium, as well as light and heavy rare earth elements. The new site’s discovery could finally shift production of AI, defense, and battery materials back to US soil. * 1Major rare earth deposit under Utah desert could fuel AI, weapons and EV batteries in US.",75.8,0.6
